Job Title,Company Name,Location,Summary,Posting Date
Kronos Developer,"Judge Group, Inc.Company Name - Judge Group, Inc.","Sacramento, CA, USA","Location:  Sacramento, CA  Salary:  $100,000.00 USD Annually - $130,000.00 USD Annually  Description:  Our client is currently seeking a Corporate Strategy, Manager Business Intelligence  Hybrid in Sacramento, CA FTE  What we really need for this role is:  A solid but compassionate leader A good speaker that the Sr Mgr can confidently allow to talk with any level of leader from Supervisor to CEO Good with Power BI - we are going to be really pushing on them to move forward on automation. Has org",Posted 17 days ago | Updated 3 hours ago
Kronos Developer,"NITYA Software Solutions, Inc.Company Name - NITYA Software Solutions, Inc.",,"Hi Hope you are doing good.! Job Title: Financial Data Reporting Analyst Tableau  Job Type: 4-6 months Plus Contract - could go longer.  Location: 100% Remote Job Function: MUST HAVE: Experience working with a Pharmaceutical, Biotech or Medical Device organization. (Experience in Healthcare will not be considered) 6 Years of Experience, 4 yrs. Tableau and Financial Data Analysis Strong knowledge of financial data analytics and reporting within BioPharma industry. Strong experience with Tableau m",Posted 8 days ago | Updated moments ago
Kronos Developer,Consulting Solutions LLCCompany Name - Consulting Solutions LLC,"Columbus, OH, USA","One of our premier clients is looking for a Project Manager in Des Moines, IA (Hybrid) for a contract position. If interested, please submit your resume ASAP indicating (1) current location (2) desired hourly rate, W2 or 1099? (3) Your email address. RESPONSIBILITIES: Work within a project governance structure (methodology, required templates and reporting)Interact with, educate, learn from, and drive business and IT teams.Work effectively under very broad direction with general supervisionMotiv",Posted 5 days ago | Updated 5 days ago
Kronos Developer,Honu ServicesCompany Name - Honu Services,"Colorado Springs, CO, USA","Job Title: Program Manager L4/Contract Lead/Instructor -4181 Job Location: Colorado Springs, CO 80914 Job Summary Galapagos Federal Systems LLC is looking for an enthusiastic, well-qualified individual to fill the Level 4 Project Manager (PM) position and to join our team of qualified, diverse individuals. The top candidate will build a cohesive team and be responsible for strategic and effective planning, initiating, and managing complex projects.  This position requires the ability to instruct",Posted 6 days ago | Updated 2 hours ago
Kronos Developer,Skywalk GlobalCompany Name - Skywalk Global,"Richmond, VA, USA","Job#: 1371858 Job Description: Apex Systems is looking to hire a Law Clerk  for one of your largest Government Clients. This position is 100% remote and candidates be duly licensed and authorized to practice under the laws of any state, territory of the United States, or the District of Columbia and be an active member of the bar in good standing.  If you are interested in this position, please send an updated resume to J?ordan Dobrinsky; Job Title: Law Clerk  Location: 100% Remote  Position Sum",Posted 1 day ago
Kronos Developer,JobotCompany Name - Jobot,"Lamar, MO, USA","T&D Engineer with experience planning, directing, supervising, and coordinating the design and construction of an electrical Transmission and Distribution system needed for a rapidly growing firm in MO.  This Jobot Job is hosted by: Ryan Anderson Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $125,000 per year  A bit about us:  We have a successful history of providing expertise in communications technology and energy engineering s",Posted 2 days ago | Updated 3 hours ago
Kronos Developer,Apex SystemsCompany Name - Apex Systems,"Lake Mary, FL, USA","Job#: 1368586 Job Description: Apex Systems, a World-Class Technology Solutions Provider, is seeking applicants for the below position on behalf of our client. Please apply if interested and qualified.  Please note that only qualified candidates will be contacted.  Position: IT Support Associate/Specialist I  Location: Lake Mary, Florida (Hybrid) Duration: 6 Month - Contract to Hire  Position Overview: The operations team is seeking an exceptional Technical Operations Analyst who is willing to g",Posted 42 days ago | Updated 3 hours ago
Kronos Developer,"Judge Group, Inc.Company Name - Judge Group, Inc.","West Greenwich, RI, USA","Location:  West Greenwich, RI  Description: Job Title: Associate Quality Control (QC)  Location: Rhode Island (100% Onsite)  Work Hours: Monday - Friday, 8:00 AM - 5:00 PM  Position Type: Entry Level Job Description: The Associate Quality Control (QC) position will provide general support to Quality Control laboratories at Rhode Island. The role will be based out of Rhode Island and will work under the guidance of the hiring manager. It is an administrative 100% onsite shift, Monday through Frid",Posted 34 days ago | Updated 4 hours ago
Kronos Developer,JobotCompany Name - Jobot,"Wixom, MI, USA","Trailblazing automotive company renowned for crafting exceptional off-road and adventure vehicles for fun adventures!  This Jobot Job is hosted by: James Thai Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $80,000 - $110,000 per year  A bit about us:  We are a pioneering automotive company specializing in designing and manufacturing premium off-road and adventure vehicles! With a focus on quality, innovation, and durability, we create custom",Posted 1 day ago | Updated 3 hours ago
Kronos Developer,Wizard Tech Solutions IncCompany Name - Wizard Tech Solutions Inc,Remote,"Role:Electrical engineer Location: Remote Contract Position Level : Entry Level  Find below theJDforElectricalEngineer. Preparing packages forelectricaldistribution projects before sending it for fielding with availableapplications like ED Webviewer, Google Earth, SAP, MAP Guide (GIS Reports) and other essentialdocuments.Expert in reading the GIS reports, pole detail reports and handling the requests for inspectionif any required.Visitingthe pole location at different places, analyzing the exist",Posted moments ago
Kronos Developer,Stabilis Professional ServicesCompany Name - Stabilis Professional Services,Remote,"Stabilis Professional Services is looking for a Business Analyst for a financial client. This is an immediate long-term contract opportunity.  Must Have: Basic retirement plan knowledge, some Omni experience, reading and writing requirements, interfacing with IT resources  Job Description - Will support business projects on the Omni record keeping platform for retirement plan services clients. This will require writing and executing test plans on Omni and on retirement plan websites, reading and",Posted 46 days ago | Updated 2 hours ago
Kronos Developer,TEKsystems c/o Allegis GroupCompany Name - TEKsystems c/o Allegis Group,"Nashville, TN, USA","Description: TEKsystems is looking for multiple Access Control technicians to join their team. They will be working in data centers, distribution centers and commercial building around the greater Nashville area. These technicians will be will be working with cat6, fiber optics, punching down and terminating on patch panels, bringing fiber to IDFs, and building out cable pathways. We are looking for technicians that have at least a year of Access Control installation experience and have all thei",Posted 6 days ago | Updated 3 hours ago
Kronos Developer,StefaniniCompany Name - Stefanini,"Southfield, MI, USA","Stefanini Group is hiring! An exciting opportunity awaits, let us help you get started! Click Apply now or you may call:  / email:  for faster processing! Open to W2 candidates only! Onsite Job title:  Paint Applications Support Technician Hours: Second Shift 2:00 PM 10:30 PM Location: Southfield MI We are seeking a Paint Applications Support Technician for our client in Southfield, Michigan. In this role, you will conduct hands-on testing and maintenance of automated and manual paint applicatio",Posted 10 days ago | Updated moments ago
Kronos Developer,VC5 ConsultingCompany Name - VC5 Consulting,"Dallas, TX, USA","About Us:  Perfict Global is a leading IT consulting services provider focused on providing innovative and successful business workforce solutions to Fortune 500 companies. Our trained and experienced professionals constantly strive to bring together the best technologies available to manage client's complex business and technology, participate in implementation activities and collaborate in new ways to meet client needs. We provide excellent benefits such as Medical, Dental, Vision ++ a fun com",Posted 60+ days ago | Updated 21 hours ago
Kronos Developer,GSPANN TechnologiesCompany Name - GSPANN Technologies,"Beverly Hills, CA, USA","TPM- Data Engineering Location: Los Angeles, CA / Hybrid Duration: Long Term  Job Description: My primary criteria will be communication and ability to get up to speed quickly with numerous stakeholders on data requirements & priorities.Data Engineering PM work on AWS/ Redshift / DBT technologiesEcomm/Retail experience is a huge plus.Ability to lead through others and effectively gain buy-in.Masters degree in a related field preferred; or equivalent education and work experience.Lead all project",Posted 7 days ago | Updated 6 days ago
Kronos Developer,"Sunrise Systems, Inc.Company Name - Sunrise Systems, Inc.",Remote,"We are hiring for a Java Developer with Jira anywhere in EST or CST.  Job Details:  Job Title: Java Application Developer  Job Duration: 5 months contract to start  Location: Remote in EST/CST Job Description:  Education and experience: Preferred: Bachelor's degree in computer science, Engineering, or a related technical field Open to lower than bachelor's degree with commensurate experience. Minimum 3-5 years of work experience in a professional environment Experience working in a large corpora",Posted 26 days ago | Updated 1 day ago
Kronos Developer,Denken SolutionsCompany Name - Denken Solutions,"Crete, NE, USA","Currently, we are looking for talented resources for one of our listed clients. If interested please reply to me with your updated resume or feel free to reach out to me for more details at (949) 482-4218.  Title: Operations Startup Leader (Maintenance)  Location: NE - Crete - Factory  Duration: 18 months  Rate: $67- $72/Hr on W2  Job Description: For more than 100 years, Purina has led the charge in revolutionizing pet food production and its ability to enrich the lives of pets everywhere.  Suc",Posted 4 days ago | Updated 19 hours ago
Kronos Developer,JobotCompany Name - Jobot,"Rawlins, WY, USA","Traveling Project Engineer needed / Pay to $110k+ / Excellent culture with flexibility  This Jobot Job is hosted by: Kellie Hatcher Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $110,000 per year  A bit about us:  Successful and reputable full-service contractor providing heavy, civil, industrial, and energy construction for customers in 12 states seeking a Heavy Civil Project Engineer that loves to travel and wants to learn on a",Posted 2 days ago | Updated 3 hours ago
Kronos Developer,JobotCompany Name - Jobot,"Salt Lake City, UT, USA","Traveling Project Engineer needed / Pay to $110k+ / Excellent culture with flexibility  This Jobot Job is hosted by: Kellie Hatcher Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $110,000 per year  A bit about us:  Successful and reputable full-service contractor providing heavy, civil, industrial, and energy construction for customers in 12 states seeking a Heavy Civil Project Engineer that loves to travel and wants to learn on a",Posted 2 days ago | Updated 3 hours ago
OnBase Administrator,SR International Inc.Company Name - SR International Inc.,"Phoenix, AZ, USA","State of AZ  AZDES OnBase Administrator  Location: 1789 W. Jefferson Street, Phoenix, AZ, 85007  Tentative Shift Hours: Monday to Friday, 8 AM to 5 PM (40 Hours/Week). Level-1 fingerprint clearance card is required . Background check Required.Position Description: OnBase Database Optimization Specialist to enhance the efficiency and reliability of our OnBase system by organizing, optimizing, and troubleshooting database-related concerns. Skills Required:  Database Optimization: Collaborate with",Posted 5 days ago
OnBase Administrator,Crossfire Consulting CorpCompany Name - Crossfire Consulting Corp,"Stamford, CT, USA","We are seeking a Business Analyst who can work independently with little direction. Candidate must have exceptional written and verbal communication skills and deep understanding of how to interview end users. Must be able to describe in detail how to be inqusitive, challenge requests, assist end-users with solutions, etc. Creation of user story experience is a MUST HAVE! General Agile and Waterfall experience is required. Some PM experience is helpful. If you are a self-starter with a minimum o",Posted 60+ days ago | Updated 4 hours ago
OnBase Administrator,Company Name -,"Paris, TX, USA","Location:  Casa Conejo, CA  Salary:  $60.00 USD Hourly - $70.00 USD Hourly  Description: Title: Project Manager Location: Thousand Oaks, CA, USA (Remote Worker) Duration: 12+ Months / W2 Contract Project Management experience in the area of Companion Diagnostics/Drug Development in a Pharma-Biotech organization.  Responsibilities: Facilitate planning for diagnostic development and commercialization activities, supporting key drug development stage-gate decision points. Manage SharePoint and Team",Posted 1 day ago
OnBase Administrator,Amiseq Inc.Company Name - Amiseq Inc.,Remote,"Primary focus on the supporting Australia/APAC Time Zone (01:00 PM PST/ 04:00 PM EST  09:00 PM PST/ 12:00 AM EST).  Job Description: Review intake tickets and submit Purchase Requisitions on behalf of business owners through the Oracle Cloud ERP system.Monitor and manage all requisitions and purchase orders throughout the PR/PO lifecycle including business partner outreach, updating ownership, change orders and closing POs.Identify and report non-compliant Purchase Requisitions by following inte",Posted 59 days ago | Updated 2 hours ago
OnBase Administrator,PSCICompany Name - PSCI,"Georgetown, DE, USA","PSCI has a Business Analyst contract role for the Delaware Department of Health and Social Services (DHSS). This is a hybrid role with 3 days a week onsite at the Stockley Center in Georgetown, DE and 2 days a week remote. The Stockley Center is an intermediate care facility for individuals with intellectual and developmental disabilities under the direction of Department of Health and Social Services/Division of Developmental Disabilities Services, located in Georgetown, Delaware. The BA is res",Posted 26 days ago
OnBase Administrator,Codeforce 360Company Name - Codeforce 360,"Redmond, WA, USA","Career Opportunity:  Job Title: Content Marketing Manager About CodeForce  360  Making a career choice is amongst the most critical choices one can make, and it's important for the choice to be calculated with factors such as a company's run of success since its inception and more. But, when you come across  a company that has reputation proven with nothing but an illustrious run of success since the day it began, you don't need to think of anything else. That's precisely what some of our employ",Posted 60+ days ago | Updated moments ago
OnBase Administrator,JobotCompany Name - Jobot,"Rockville, MD, USA","This Jobot Job is hosted by: Derek Schultz Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $120,000 - $160,000 per year  A bit about us:  Responsibilties Assisting the project manager and supporting engineering staff in the preparation of construction documents, design of site and infrastructure improvements including grading, dry and wet utilities, erosion control, and storm water management Preparation of calculations and reports that suppor",Posted 2 days ago | Updated 3 hours ago
OnBase Administrator,"Tentek, Inc.Company Name - Tentek, Inc.","Culver City, CA, USA","OCM Consultant OCM implementation experience in an ERP implementation preferred  Responsibilities: The primary responsibilities of the Organizational Change Manager is stakeholder engagement, business change impact analysis, and communication/training developmentThis position will work directly with the Program Manager, project team, and business stakeholders to plan, develop, and execute various business change management tasks (i.e. Stakeholder Analysis, Communications Analysis, and Training A",Posted 19 days ago
OnBase Administrator,BCforwardCompany Name - BCforward,"McKinney, TX, USA","IT Program Manager V  BCforward is currently seeking a highly motivated Project Manager for an opportunity in Mckinney, TX! Position Title: Project Manager V Location: Mckinney, TX  Anticipated Start Date: ASAP  Expected Duration: 1 Year Contract  Job Type: Contract (Hybrid)  Pay Range: $60-65/hr on W2 Position Summary  Create an inventory of all of the vendors involved in our application portfolio * Within the inventory start to define different attributes about each of our vendors (e.g. cloud",Posted 4 days ago | Updated 2 hours ago
OnBase Administrator,Interra Information TechCompany Name - Interra Information Tech,"Rockville, MD, USA","RESPONSIBILITIES: Kforce has a client that is seeking a Program Manager Tech in Redmond, WA.  Overview: As a Project Manager Tech on the Web team, the responsibilities include managing multiple projects through all life stages of development ranging from early conception, pre-planning, planning, execution, stabilization, user acceptance, and finally end user release. You will own and manage backlogs, lead an engineering team alongside a technical dev lead to drive clarity around timelines and us",Posted 26 days ago
OnBase Administrator,Ascendion Inc.Company Name - Ascendion Inc.,"Remote or Seattle, WA, USA","About Ascendion  Ascendion is a full-service digital engineering solutions company. We make and manage software platforms and products that power growth and deliver captivating experiences to consumers and employees. Our engineering, cloud, data, experience design, and talent solution capabilities accelerate transformation and impact for enterprise clients. Headquartered in New Jersey, our workforce of 6,000+ Ascenders delivers solutions from around the globe. Ascendion is built differently to e",Posted 2 hours ago | Updated 1 hour ago
OnBase Administrator,BayOne SolutionsCompany Name - BayOne Solutions,"Woodcliff Lake, NJ, USA","Vendor Support Specialist / Onboarding Specialist Woodcliff Lake, NJ (Hybrid - 3 days a week from office) Hours of Operation: Mon - Fri, 8 AM - 4 PM (37.5 hours per week) Pay Range: $25 - $30/hr on W2 Responsibilities: The candidate will support the Team in Onboarding Supplier to the Portal and help them as well with the onboarding to client's eDocuments.This will empower the Supplier to self-service their needs to see the status of an invoice, rejected invoices, payment advice etc.In the first",Posted 4 days ago | Updated 4 days ago
OnBase Administrator,JobotCompany Name - Jobot,"Houston, TX, USA","Mechanical Engineering Manager Needed For Well-Established, Innovative and Growing Industrial Facilities and Engineering Company  This Jobot Job is hosted by: Billy Surch Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $120,000 - $160,000 per year  A bit about us:  At our clients organization, they offer a unique combination of the full range of engineering, risk mitigation, and project delivery services typically found in a large corporation,",Posted 2 days ago | Updated 3 hours ago
OnBase Administrator,CLIECON SOLUTIONSCompany Name - CLIECON SOLUTIONS,"Raleigh, NC, USA","Cliecon Solutions Inc, (head quartered in central NJ ) is one of the fastest growing and a leading consulting and management firm with 12 years of experience in Staff Augmentation. We handle complete recruiting cycle for fortune 500 clients, major implementing partners  and tier -1 vendors. We specialized in recruiting for Application development, Big data, Databases, Infrastructure, Cloud, Mobile and ERP based solutions projects. Job Title : MDM Architect with Reltio exp  Location : Raleigh NC",Posted 1 day ago | Updated moments ago
OnBase Administrator,Xoriant CorporationCompany Name - Xoriant Corporation,"Dallas, TX, USA","Job Title: Release Management Staff Location: Dallas, TX (Hybrid) Duration: 6+ Months Xoriant reasonably expects the pay rate for this position to be within the following range: $60.00/hour-$67.00/hour Job Summary: Supports release deployments and creates deployment plan, tracking activity against plan. Responsibilities: Stakeholder Management and Communications Manages stakeholder expectations, inputs and communications directly or via project manager, depending on project scope Guides business",Posted 7 days ago | Updated 18 hours ago
OnBase Administrator,Genesis10Company Name - Genesis10,"Lake Mary, FL, USA","Genesis10 is seeking an IT Support Associate for a contract/possible perm position with a financial services client located in Lake Mary, FL. This is a hybrid opportunity with at least 2 days in the office. Summary: Genesis10 is currently seeking a qualified candidate to be part of our client's Operations team. They are seeking an exceptional Technical Operations Analyst who is willing to grow his or her skill set to ensure the fast fulfillment of requests and resolution of incidents in a fast-p",Posted 42 days ago | Updated 1 day ago
OnBase Administrator,Anderson FrankCompany Name - Anderson Frank,Remote,"NetSuite Partner of the year (2021) is hiring! NetSuite Functional Consultants, and NetSuite Project Manager roles are open. Join a growing, established, and stable NetSuite Partner Company, offering Perm and Remote roles. We are experiencing tremendous growth, so should you!  If you are looking for a new challenge, and a better opportunity, please see some details below: NetSuite Implementation experience (at least 4 full NetSuite Implementations) Some experience with Implementing ARM At least",Posted 14 days ago | Updated 2 hours ago
OnBase Administrator,Northrop GrummanCompany Name - Northrop Grumman,"Dulles, VA, USA","At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to",Posted 5 days ago | Updated 2 hours ago
OnBase Administrator,Northrop GrummanCompany Name - Northrop Grumman,"Dulles, VA, USA","At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to",Posted 5 days ago | Updated 2 hours ago
OnBase Administrator,BOTG LLCCompany Name - BOTG LLC,"Mebane, NC, USA","Title: Tool Room Engineer Location: Mebane, NC 27302 Duration: 12+ months Direct Client  Summary: This position is responsible to Support the tool room operation, mold management, root cause analysis, spare parts management, balance the workload in the tool room, skill and training matrix and mold matrix.  Responsibilities:  KPIs  Define skills and training for each tool maker  Select correct technicians for each work  Daily management work.  Ensure that technicians upload the information in SAP",Posted 26 days ago | Updated 7 hours ago
Program Management Reporting and Analytics Lead,Northrop GrummanCompany Name - Northrop Grumman,"Dulles, VA, USA","At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to",Posted 5 days ago | Updated 2 hours ago
Program Management Reporting and Analytics Lead,Northrop GrummanCompany Name - Northrop Grumman,"Dulles, VA, USA","At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to",Posted 5 days ago | Updated 2 hours ago
Program Management Reporting and Analytics Lead,JobotCompany Name - Jobot,"Roseville, CA, USA","This Jobot Job is hosted by: Taylor Thibodeau Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $70,000 - $110,000 per year  A bit about us:  My client is in the civil engineering industry with a strong reputation in California.  Why join us?  Competitive salary + benefits Growth opportunities  Job Details  Responsibilities  Independently evaluates, selects, and applies standard engineering techniques, procedures, and criteria for the production",Posted 1 day ago | Updated 3 hours ago
Program Management Reporting and Analytics Lead,Net2Source Inc.Company Name - Net2Source Inc.,"Lexington, NC, USA","Hi,This is Arika, a healthcare recruiter with N2S healthcare. We are currently seeking a highly skilled and compassionate Licensed Practical Nurse N2S Healthcare is America's fastest growing and one of the most respected health care staffing and workforce solutions organization, we are the recognized as a leader in nursing, physician, and allied staffing. We provide best-in-class career opportunities with our clients who are evolving, have a great culture and amazing opportunities within the Hea",Posted 41 days ago | Updated moments ago
Program Management Reporting and Analytics Lead,Resource LogisticsCompany Name - Resource Logistics,Remote,Title:Anaplan Architect Location: Remote Contract: 12+ Months  Job Description : As solution architect or Sr. Model builder you should be able to understand the requirements of the Quota and Non Quota bearing employees systemExcellent in Communication. Proactive approach towards problem solvingGood hands-on on Anaplan. May have to develop small POC to showcase how things will translate in real-time scenariosCo-ordination of Onsite Offshore teamsSprint planning and customer demos. Training custom,Posted 20 days ago | Updated 6 days ago
Program Management Reporting and Analytics Lead,A3 Technology Inc.Company Name - A3 Technology Inc.,"Washington, DC, USA","A3 Technology, Inc. is seeking an Air Route Surveillance Radar Model 4 (ARSR-4) Project Manager to join our team supporting the FAA. This position provides the FAA with full product support for DOD radar systems and will lead the In-Service Management (ISM) and In-Service Review process and checklists. The replacement radar will be providingboth primary and secondary radar surveillance in support of FAA ATC, including the integration into the FAA National Airspace System (NAS). Responsibilities:",Posted 20 days ago | Updated 12 days ago
Program Management Reporting and Analytics Lead,Xyntek IncorporatedCompany Name - Xyntek Incorporated,"Newtown, PA, USA","Are you a seasoned Project Manager with a knack for steering complex projects to a successful completion? We are in search of a Project Manager who thrives in a dynamic, hybrid working environment and is adept at coordinating multi-faceted utility projects, especially within the Transmission spectrum.  Your ability to decisively navigate the Project Management realm will be paramount. You'll be taking the helm of White or Green I projects as outlined by the Project Management Center of Excellenc",Posted 26 days ago | Updated 19 days ago
Program Management Reporting and Analytics Lead,ExperisCompany Name - Experis,"Charlotte, NC, USA",Job Description: Project Manager Location: Charlotte Working Expectations: In office 3 day minimum. Associate Investment Monitoring is required for this role.  12 - 18 Month Contract on W2 - Full Time Organization Overview: The COO Horizontal Delivery Team within Enterprise Risk and Finance Technology (ERFT) consists of program and project managers knowledgeable in Enterprise banking and markets solutions and/or infrastructure solutions. We support solutions for the Chief Risk Officer and Chief,Posted 48 days ago | Updated 4 hours ago
Program Management Reporting and Analytics Lead,CLPS GlobalCompany Name - CLPS Global,"Washington, DC, USA","Hi, Hope you are doing well. I am Sonali Dash, from Clps Global. I have a requirement for the position Business Analyst (Finance Industry).  Title: Business Analyst (Finance Industry) Job Type: Long term contract  Location: Washington DC (Hybrid role )  Job Description: Must have at least 10+ years of experience, of which at least 5 years in the finance industry as a Business Analyst.Collaborate with Project Manager, Business and Data Analysts and other team members, as well as other stakeholder",Posted 27 days ago
Program Management Reporting and Analytics Lead,Elevance HealthCompany Name - Elevance Health,"Grand Prairie, TX, USA","Pharmacy Tech I  Advanced Home Delivery - Contact Center  This position must reside within 50 miles of the Grand Prairie, TX Elevance Health office. The associate will work full time in office throughout the training processes and possibly will have opportunities for Hybrid work following training.  Post Training: Second Shift: 3:00 PM-11:30 PM  Training Start Date: November 20th, 2023 The Pharmacy Tech I is responsible for the interpretation and data entry of basic prescriptions, prior authoriz",Posted 5 days ago | Updated 2 hours ago
Program Management Reporting and Analytics Lead,"TRN Systems, IncCompany Name - TRN Systems, Inc","Mount Laurel Township, NJ, USA","Onsite in Sacramento, CA location Part Time Position (100 hours per months)  Salesforce Project Manager Mandatory Qualifications Two (2) years of Project Management experience planning and managing a Salesforce implementation.Current Project Management Professional (PMP) certification issued by the Project Management Institute (PMI).Minimum Required Knowledge, Experience and Skills within the past seven (7) years from the RFO Submission Due Date. Desirable Qualifications A minimum of two (2) yea",Posted 20 days ago | Updated 20 days ago
Program Management Reporting and Analytics Lead,InfiCare TechnologiesCompany Name - InfiCare Technologies,"Trenton, NJ, USA","Role: Grants Administrator Senior (719826)  location with zip code: 36 West State Street Trenton NJ 08625 (Remote)  12 Months Contract  Work hours: 35-40 hours/week  Lunch hours- 1 hour unpaid between 12 pm and 2 pm) Job Description - Must be a fast and accurate typist and competent in all basic computer skills, such as Microsoft Office and web searches.  Must be competent in basic math and accounting skills and able to review, analyze, and validate documents, transactions, and programmatic requ",Posted 34 days ago | Updated moments ago
Program Management Reporting and Analytics Lead,"Modus21, LLCCompany Name - Modus21, LLC","North Charleston, SC, USA",1.0 SW Product Designer (Location: Hybrid: 2 days in office in North Charleston/3 days remote)  1.1. Job Description:  Software Product Designer will be required to help with Service Design and Design Research to support the Marine Corps Marine Corps Training Information Management System (MCTIMS) project. The candidate will understand and prioritize assigned SW Product Design work effectively and collaborate with other developers on a continuous and regular basis. The candidate will be required,Posted 20 days ago
Program Management Reporting and Analytics Lead,JobotCompany Name - Jobot,"Westminster, CO, USA","A reputable construction firm with over 50+ years in the industry working across the United States completing completed large and small projects across the nation including K-12 schools, retail remodels, commercial tenant finishes.  This Jobot Job is hosted by: Scott Perez Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $65,000 - $90,000 per year  A bit about us:  A reputable construction firm with over 50+ years in the industry working across",Posted 1 day ago | Updated 3 hours ago
Program Management Reporting and Analytics Lead,"Berean Group International, Inc.Company Name - Berean Group International, Inc.","Lincoln, NE, USA","Schedule M-F 8-5 with willingness to modify schedule once or twice a month to support off shifts 100% onsite  The ideal candidate to be considered for hire should be one who is a go-getter and takes initiative to get things done. Working hours M-F 8am-5pm, with some occasional flex hours working in the evening to support PM staff at SE.  The HR Coordinator works in partnership with the local HRBP and management team on supporting the HR processes including recruitment and onboarding. Responsibil",Posted 1 day ago
Program Management Reporting and Analytics Lead,Rose InternationalCompany Name - Rose International,"Lisle, IL, USA","Date Posted: 09/22/2023 Hiring Organization: Rose International Position Number: 450775  Job Title: Project/ Program Manager  Job Location: Lisle, IL, USA, 60532  Employment Type: Temporary  Estimated Duration (In Weeks): 48  Min Hourly Rate($): 70.00  Max Hourly Rate($): 73.00  Skills/Attributes: Automotive, AWS, Azure, PMP, Project Management  Job Description **Only those lawfully authorized to work in the designated country associated with the position will be considered.**  **Please note tha",Posted 17 days ago | Updated 4 hours ago
Program Management Reporting and Analytics Lead,Dunhill Professional SearchCompany Name - Dunhill Professional Search,"Fairfax, VA, USA","Outstanding REMOTE job opportunity to work with a well-established federal contractor supporting the Army National Guard (ARNG).  *Must be located in FAIRFAX, VA area to be considered for this remote role.  Project Coordinator  Supports Project Managers with various tasks on current contracts. Performs a variety of administrative and project functions. Responsible for tracking contract deliverables and the overall project schedule. This may include project tasks, configuration actions, and risks",Posted 10 days ago | Updated 2 hours ago
Program Management Reporting and Analytics Lead,Bay Area TechworkersCompany Name - Bay Area Techworkers,"Austin, TX, USA","Position: Senior Project Manager for EBS Infrastructure  Location: Local to Seattle/WA. Onsite from Day1. The PM will be expected to go into office one or two days per week.  Contract Length:  12  Months  + EXT Core qualifications: Strong Project Management Skills, experience is leading the project from start to finish. Experience in building Project schedules. Strong cross team collaboration. Oracle systems experience. Great communications. Project Financials.  Summary of Key Responsibilities R",Posted 3 days ago
Program Management Reporting and Analytics Lead,KORE1Company Name - KORE1,"Remote or Springfield, NJ, USA","KORE1, a nationwide provider of staffing and recruiting solutions, has an immediate opening for a detail-oriented and proactive Project Coordinator to support a critical project focused on implementing a full suite of Omni Retirement software and migrating plans and participants from an existing environment. This project is instrumental to our organization's success and requires someone with strong organizational skills, a background in Retirement solutions, and familiarity with Omni products, i",Posted 25 days ago | Updated moments ago
Program Management Reporting and Analytics Lead,Ampcus IncCompany Name - Ampcus Inc,Remote,Exciting Opportunity! Ampcus currently have an opportunity for an Front End Software Engineer which is aRemote job.This is a 11 Months Contractjob and Please find the job description below. What Youll Do: Work with a team of developers to drive customer savings across a variety of online merchantsUtilize a ticketing-based workflow prioritized by a product/project manager to expand and maintain CapitalOne Shopping site experiencesPerform software development on Front End Applications leveraging a,Posted 7 days ago | Updated 4 hours ago
