Job Title,Company Name,Location,Summary,Posting Date
Data Services - Product Manager,Northwestern MutualCompany Name - Northwestern Mutual,"Milwaukee, WI, USA","At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference. Summary D rive infrastructure platform product innovation as an expert in your field. Use knowledge that is both deep and wide and can be leveraged to build the tools and experiences that empower advisors and help clients achieve those dreams. Work with a talented team of engineers & developers to define product vision, strategy and deliver experiences that drive busine",Posted 60+ days ago | Updated 5 hours ago
Data Services - Product Manager,Tekfortune Inc.Company Name - Tekfortune Inc.,Remote,"Job Number: R0169754 Cloud Engineer, Senior The Challenge:  We have the te chn ology, but do we know how to use it? In an industry where ""Cloud"" is sometimes synonymous with ""genie,"" it's important to have someone on your team who knows how to engineer Cloud-based and hybrid on-premise and Cloud-based solutions. That's why we need you, an engineer who knows how hardware and sof tware components fit together and integrate with Cloud-based resources, to help us modernize mission critical systems a",Posted 15 days ago | Updated 4 days ago
Data Services - Product Manager,"Adroit Software, Inc.Company Name - Adroit Software, Inc.","Seattle, WA, USA","For a financial client we need Sr Product Manager. This position is based in Seattle, WA [Remote]. We are Primarily looking for W2 Candidates and not looking for Third Party Candidates. This person will drive Samsung eCommerce initiatives related to Omni channel initiatives like BOPIS, BORIS, Dropship, Reverse dropship etc. Order management, fulfillment  and  logistics  (forward and return) Innovate and automate  in the above areas  to improve customer satisfaction, contribute to revenue increas",Posted 6 days ago | Updated 4 days ago
Data Services - Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"Sanger, CA, USA","This role is with one of our clients in the Bioscience space looking to hire a Product manager focused on antibody discovery. The Sr Product Manager will be responsible for all aspects product marketing for the product portfolio serving the Antibody Discovery and Development community. This includes assessing and prioritizing customer and market requirements, working in collaboration with strategic collaborators, product development, production, and commercial team to deliver disruptive products",Posted 60+ days ago | Updated 4 hours ago
Data Services - Product Manager,People Force Consulting IncCompany Name - People Force Consulting Inc,"Denver, CO, USA","Role:  Product Manager Location:  Denver, CO (ONSITE ROLE) Job Description: Design, implement, and enhance cross-functional clinical data interfaces (APIs) for internal and external value-based care partnersConceptualize sending/receiving systems data structure, translating the nature of how interfaced data will present to the user in a meaningful wayCollaborate with software engineering teams to ensure that API requirements are understood, removing roadblocks by refining requirements in an iter",Posted 8 days ago | Updated 2 hours ago
Data Services - Product Manager,Aurum Data SolutionsCompany Name - Aurum Data Solutions,"Birmingham, AL, USA","Senior Product Manager (Google Cloud) Birmingham, AL Long term Contract  Responsibilities: Work cross-functionally to guide google services products from conception to launch Break down complex problems into steps that drive product development to help design and develop technologies Responsible for guiding products throughout the execution cycle, focusing specifically on analyzing, positioning, packaging, promoting, and tailoring solutions to meet company technology needs As a Google Cloud Seni",Posted 8 days ago
Data Services - Product Manager,ConcentraCompany Name - Concentra,"Addison, TX, USA","The IS Product Owner II is responsible for defining features through User Stories that ensures Concentra delivers an excellent patient and customer experience. Serves as the voice of the customer within the team and has ownership and accountability of the backlog prioritization, roadmap planning, development, and launch of their team features. Must have a deep understanding of the strategic vision of their program in order to influence the team without direct management authority. Constant conne",Posted 49 days ago | Updated 5 hours ago
Product Manager AI/ML,EJR Search PartnersCompany Name - EJR Search Partners,"New York, NY, USA","What youll do We are looking for an experienced Product Manager to drive our emerging technology platform strategy focused on AI/ML. You will be responsible for defining product strategy, prioritizing features, aligning with stakeholders, and guiding cross-functional teams to ensure successful product delivery. As the key interface between business and Technology users, you will actively engage with stakeholders to gather requirements, discuss use cases, educate the users around the capabilities",Posted 60+ days ago | Updated 26 days ago
Product Manager AI/ML,ComriseCompany Name - Comrise,Remote,"Immediate need for a talented Desktop Support Technician. This is a 03+ Months Contract to Hire opportunity with long-term potential and is located in Morristown NJ(Onsite). Please review the job description below and contact me ASAP if you are interested.  Job ID: 23-39807  Pay Range: $20- $23/hour. Employee benefits include, but are not limited to, health insurance (medical, dental, vision) and 401(k) plan) + Weekly mileage reimbursement.  Key Responsibilities: Troubleshoot system, office, har",Posted 13 days ago | Updated 11 days ago
Product Manager AI/ML,Motion RecruitmentCompany Name - Motion Recruitment,"Lawrenceville, GA, USA","A local healthcare company is looking for an additional Product Manager to join their ranks. This company values patient care and ensures that hospitals and medical laboratories across the Southeast are operating at their best at all times! As the Product Manager, you will be joining a company-wide effort to help with supporting an organized business plan for continued growth at the company and their clients! An ideal candidate will have a background in a SaaS related software environment and a",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,Walmart Global TechCompany Name - Walmart Global Tech,"Hoboken, NJ, USA","Position Summary What you'll do About the Team Walmart's social commerce team places customers at the heart of everything we build. We are looking for our next product manager to help innovate for our customers, working alongside our Business partners, UX, Engineering and Data teams to tackle high stakes problems. The Social Commerce Team drives strategic and exciting experiences like social discovery, fundamentally changing the way people shop. As one of the fastest growing functions within the",Posted 12 days ago | Updated 5 hours ago
Product Manager AI/ML,CPS ComtechCompany Name - CPS Comtech,"New York, NY, USA","Technical Product Manager of Subscription & User Management New York, NY About US  Our client is reinventing the way professionals use information, news, data, marketing solutions and events to manage the business of business. Headquartered in New York City and with offices worldwide, client's brands have been serving their markets since 1843.  We are a customer-focused and market-driven company dedicated to the success of our internal customers and the customers we serve with our information pr",Posted 60+ days ago | Updated 5 hours ago
Product Manager AI/ML,ArthrexCompany Name - Arthrex,"Naples, FL, USA","Arthrex, Inc. is a global medical device company and a leader in new product development and medical education. We are a privately held company that strives to accomplish our corporate mission of Helping Surgeons Treat Their Patients Better . We are committed to delivering uncompromising quality to the health care professionals who use our products, and ultimately, the millions of patients whose lives we impact.  Arthrex 2023 Benefits  Medical, Dental and Vision Insurance Company-Provided Life I",Posted 60+ days ago | Updated 1 hour ago
Product Manager AI/ML,Titan Data Group IncCompany Name - Titan Data Group Inc,"Seattle, WA, USA","We have a immediate opening with our Client for Technical Product manager for Locations Atlanta, GA or TX or Seattle WA Locations. Please email your resumes with complete details for immediate consideration. Top Skills Required: 7 - 9years of Total ITTechnical Product Manager: 4+ yearsGoogle or Adobe AnalyticsDigital products / Analysis - Power BI tools Product Owner / BSA (Epics-User stories-Sprints): 5 yearsProduct strategies 7 yearsWorking with various product Teams - 5+ yearsProduct Developm",Posted 60+ days ago | Updated 13 days ago
Product Manager AI/ML,"Pro Search, Inc.Company Name - Pro Search, Inc.",Remote,"Product Manager  Join an innovative team in the dynamic field of payments and technology.  Our client is seeking a Product Manager who will play a pivotal role in optimizing their product portfolio. In this position, you'll apply your extensive industry experience to analyze markets, trends, and technology, ultimately expanding their range of product offerings.  What You'll Do:  - Evaluate business opportunities by analyzing targeted markets, market trends, new technology, customer business issu",Posted 26 days ago | Updated 26 days ago
Product Manager AI/ML,Motion RecruitmentCompany Name - Motion Recruitment,"Chicago, IL, USA","An established eCommerce organization is seeking a Technical Product Manager in the Chicagoland area, who will guide the design, development, launch, and iteration of data infrastructure. The Product Manager will play a key role in a rapidly growing company that is transforming the market for residential rugs. This is a full-time position requiring direct work with in-house data and analytics engineers. This opportunity presents a unique chance to join a small, entrepreneurial team with grand as",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,DWP Global CorpCompany Name - DWP Global Corp,Remote,"Hello, Please find the requirement below & send me suitable profiles ASAP.  As a Technical Product Manager for the Enterprise Engineering team, you will guide key programs from creation through execution. You will oversee product life cycle management, and ensure the successful launch of new products and support the product post launch.You will be in a unique position of having multiple teams as your core customers and will lean on an accomplished Data & Engineering team to ensure that our produ",Posted 28 days ago | Updated 22 days ago
Product Manager AI/ML,Geopaq LogicCompany Name - Geopaq Logic,Remote,"Position: Product Manager Location: Remote (with travel as required) Duration: 12+ Months   Must be willing to have some overlap hours with the India based data engineering team Must be willing and able to work in a global project environment across multiple time zones Project is very fast paced with tight deadlines 15+ years of overall experience in Data and Analytics, including 5+ year as Analytics Product Manager being recent assignmentExperienced in wearing multiple roles in a large program",Posted 18 days ago
Product Manager AI/ML,INSPYR SolutionsCompany Name - INSPYR Solutions,"Austin, TX, USA","Title: Sr. Product Manager Location: Austin, TX (Hybrid) Duration: Direct Hire Work Requirements: , Holders Qualified candidates may send a copy of their resume (Word Format) to Erica Shackleton at  Job Description:  We are looking for individuals who are passionate about building monetization platforms delivered as a SaaS offering which bring real value to the customer base. As a Sr. Product Manager you must have strong written and verbal communication skills. You will be working closely with a",Posted 60+ days ago | Updated moments ago
Product Manager AI/ML,Motion RecruitmentCompany Name - Motion Recruitment,"Menlo Park, CA, USA","Job Description This company is a VC-backed early-stage startup platform that enables investors to discover and invest in high-quality venture funds. They provide these investors with access to private market data, enabling them to make more informed decisions. They are looking for an experienced Senior Product Manager to join their team and help shape the future of the company. This is a full-time remote position that reports to the CPO. Salary: $155k-$175k + Bonus + Equity Required Skills & Ex",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,Motion RecruitmentCompany Name - Motion Recruitment,"Boston, MA, USA","This firm is a major banking institution here in the New England area. They are looking for a Senior Product Manager to join their team focused on revamping their entire money movement system. They've seen a large uptick in business over the previous 3 years so now they are looking to really upgrade and modernize the way they move money between their clients and customers. This role would require you to commute to Portsmouth, NH once a week. Required Skills & Experience  5+ Years of experience a",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,Motion RecruitmentCompany Name - Motion Recruitment,"San Francisco, CA, USA","San Francisco - Full Time A San Francisco startup that provides association management & engagement SaaS products for non-profit professional associations is looking to hire a Senior Product Manager! Its unified platform helps build a community for an association that provides clear and lasting value to its members by providing a dedicated community manager to work with their clients. The company is currently backed by 8 venture capital firms and other top investors, and you'll be working with t",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,Innovar GroupCompany Name - Innovar Group,"Denver, CO, USA","This team is seeking a Program Manager to manage CO+I Learning in internal corporate learning venues. In this role, you will be responsible for maintaining the freshness of the catalog of courses and create training for all roles who work with the internal team.  Responsibilities: Manage/Administrate CO+I Learning in internal corporate learning venues.Content management taxonomy (Effectivity and storage of formal training, hands-on activities, guides).Training completion and compliance reporting",Posted 3 days ago
Product Manager AI/ML,AgreeYa SolutionsCompany Name - AgreeYa Solutions,"Dallas, TX, USA","Who we are  BairesDev is proud to be the fastest-growing company in America. With people on five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.  Business Development Manager at BairesDev  We are looking for a Business Development Manager to be responsible fo",Posted 23 hours ago
Product Manager AI/ML,"iSpace, IncCompany Name - iSpace, Inc","Denver, CO, USA","Title: Product Manager with Healthcare Exp. Location: Denver, CO Duration: 6 Months Required Skills: Must have Bachelor's degreeWillingness and ability to travel 25%.5+ years of interface (API) development experience as a Product Manager, Product Owner, or equivalent API design and implementation roleTech Product Manager who has held an API-based product role in the past.Must understand API as a service and be able to craft requirements from data from more than one system and move data from poin",Posted 60+ days ago | Updated 4 hours ago
Product Manager AI/ML,Openmind TechnologiesCompany Name - Openmind Technologies,"Austin, TX, USA","New Journey AI/Genesis10 is actively seeking a resource for a 6 month Contract position with potential conversion or extension. The Data Center Technical Operations Engineer, Facility will be responsible for Data Center Engineering Operations within an Amazon Data Center including risk management and mitigation, corrective and preventative maintenance of critical infrastructure, vendor management and metric reporting. Responsibilities: Responsible for the on-site management of shift technicians,",Posted 60+ days ago | Updated 14 days ago
Product Manager AI/ML,SRS Consulting IncCompany Name - SRS Consulting Inc,Remote,Role: Product Manager Duration:Contract/Fulltime Location: Remote Job Description: Sr. Product Manager - Salesforce financial force Salesforce certification is plus,Posted 15 days ago
Group Product Manager - Platform Engineering,Inspire Recruitment Inc.Company Name - Inspire Recruitment Inc.,Remote,"The role is 100% remote anywhere in the US. Our client is a fast-growing, Private Equity backed GovTech company providing SaaS Software solutions to the Public Sector (City / State Local Government). The challenge: We have hundreds of customers on hundreds of different code instances on separate code bases. We will be transitioning from Single Tenant to Multi-Tenant with the goal of creating a highly configurable SaaS application. You will be responsible for realizing the overall / platform port",Posted 52 days ago | Updated 4 hours ago
Group Product Manager - Platform Engineering,Ravh IT SolutionsCompany Name - Ravh IT Solutions,Remote,"Job Title :Technical Product Manager Location :Chicago, IL - Remote Mode of Hire: Contract  Need strong Tech PDM, with retail exp, What are the essential requirements? Bachelor's DegreeDirect technology experience in a digital environment in a relevant capacity10+ years overall relevant experience3+ years Digital experience2+ years in product management2+ years working in an Agile development environment and managing iteration-level deliverablesStrong analytical, prioritizing, interpersonal, pro",Posted 6 days ago
Group Product Manager - Platform Engineering,Will-N-AbleCompany Name - Will-N-Able,Remote,Our client is looking to hire a Product Manager. Theyhelp solve problems that make an impact on communities all over the world through the power of AI and data. They believe in building a better world for future generations through novel applications of data. They choose to work on products that matter.  The team: Is passionate about solving problems that improve livesHas the audacity to believe they can solve even the most seemingly impossible problemBelieves that AI is the natural path forward,Posted 48 days ago | Updated 5 hours ago
Group Product Manager - Platform Engineering,"Connecttel, IncCompany Name - Connecttel, Inc","Austin, TX, USA","Workday Supply Chain Lead, Senior Consultant  Deloitte's Emerging ERP Solutions practice works closely with clients across a wide spectrum of industries to identify and implement SaaS based Enterprise Resource Planning systems such as Workday Financials, or various Infor packages, as well as Enterprise Performance Management software like Adaptive Insights. Our team's goal is to deliver transformational solutions optimized for our client's unique business needs.  Work you'll do  Senior Consultan",Posted 60+ days ago | Updated 1 day ago
Group Product Manager - Platform Engineering,"OSI Engineering, Inc.Company Name - OSI Engineering, Inc.","Menlo Park, CA, USA","Join a leading fintech company as a Senior Product Manager on the team responsible for envisioning and delivering results for the company’s new and existing products! We are looking for an exceptional and seasoned product manager to help define our roadmap and drive the implementation of features.   The ideal candidate will thrive on changing the status quo, leverages data to make informed decisions and has experience leading high performing teams with a strong mission-driven culture. You’ll wor",Posted 60+ days ago | Updated 4 days ago
Group Product Manager - Platform Engineering,Motion RecruitmentCompany Name - Motion Recruitment,"Chicago, IL, USA","We are seeking an experienced Technical Product Manager with expertise in AWS (Amazon Web Services) to lead and oversee the development and management of our innovative product that enables users to make donations conveniently during the checkout process and ensures efficient storage of relevant data. As the Technical Product Manager, you will be responsible for driving the success of the product by defining its vision, strategy, and roadmap, while working closely with cross-functional teams to",Posted 60+ days ago | Updated 4 hours ago
Group Product Manager - Platform Engineering,ChaTeck IncorporatedCompany Name - ChaTeck Incorporated,Remote,"Location:  Remote (as per Seattle, WA/ PST hours)  Duration:  2+ years (Extension possible)  Summary: We are seeking a Technical Product Manager (TPM) with a strong background in environmental sustainability, particularly within the agricultural sector. The ideal candidate will demonstrate an in-depth understanding of IT projects that emphasize Key Performance Indicators (KPIs) and other initiatives promoting a sustainable and conscious planet. Years of Experience: 10+ years Basic Qualifications",Posted 22 days ago | Updated 20 hours ago
Group Product Manager - Platform Engineering,"Tranzeal, Inc.Company Name - Tranzeal, Inc.","Denver, CO, USA","Job Title:ProductManager Location: Denver, CO  Hybrid  Note: Client manager is looking for someone with more front-end product experience and workflow designs (vs. more back-end) and more tactical product management experience (vs. consulting). Top Skills: Healthcare Products,ProductManagement, EHR Systems, SAFe Agile.  Must-Haves 5+ years ofproductmanagement experience focused on digital products; healthcare preferredWilling and able to travel 25%Excellent problem-solving, organizational and an",Posted 60+ days ago | Updated 4 hours ago
Group Product Manager - Platform Engineering,DroisysCompany Name - Droisys,Remote,"Droisys is an innovation technology company focused on helping companies accelerate their digital initiatives from strategy and planning through execution. We leverage deep technical expertise, Agile methodologies, and data-driven intelligence to modernize systems of engagement and simplify human/tech interaction.  Amazing things happen when we work in environments where everyone feels a true sense of belonging and when candidates have the requisite skills and opportunities to succeed. At Droisy",Posted 5 days ago | Updated 19 hours ago
Group Product Manager - Platform Engineering,Matlen SilverCompany Name - Matlen Silver,"Berkeley Heights, NJ, USA","Job Title: Technical Product Manager/Scrum Master Duration: 12 months C2H Location: Sunnyvale, CA / Berkeley Heights, NJ / Alpharetta, GA Required Pay Scale: $70-$85 Due to client requirements this role is only open to USC or GC candidates Job Summary:  Position: Technical Product Manager / Scrum Master EFTPS background check requiredWork Authorization:  - U.S. Citizen or Green Card holderECHNICAL SECTION:Product Management tools - Jira (triggers, workflows) Creating tickets and User stories - b",Posted 24 days ago | Updated moments ago
Group Product Manager - Platform Engineering,Motion RecruitmentCompany Name - Motion Recruitment,"Remote or Boston, MA, USA","This company in the agricultural FinTech space is looking for a Product Manager to join their team. They provide an innovative platform that uses artificial intelligence and technology to increase the access for farmers to more affordable credit, as well as enabling lenders to invest in credit portfolios that meet their risk-return preference. They deploy an advanced machine learning and analytics system over relevant agronomic, market, and financial data to solve challenges for sustainable fina",Posted 26 days ago | Updated 4 hours ago
Group Product Manager - Platform Engineering,InfogainCompany Name - Infogain,Remote,"Title: Product Manager Location: Cerritos, CA (initially remote) Note: Wifi and Hotspot experience are required, Looking for a Product Manager worked for Telecom companies with Product Management experience.  Ideal candidate mut be comfortable working with Engineering teams building the technical solution AND product teams defining the underlying business case. Must have Working knowledge of the Wi-Fi technology including the major components to deliver service (APs, Switches, DHCP, NAT/PAT, and",Posted 12 days ago | Updated 11 days ago
Group Product Manager - Platform Engineering,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Atlanta, GA, USA","RESPONSIBILITIES: Kforce has a client that is seeking a Senior Product Manager in Atlanta, GA.  Summary: The client's Product Team is focused on the beginning stages of a customer's journey. This Team is primary focused on Customer Account build out, management as well as capturing the current preferences for the Client's top 30% of Customers. The goal for this Team is to create solutions and an Account Blueprint they can scale to the rest of the 70% of Customers. This Team is growing and needs",Posted 6 days ago | Updated 2 hours ago
Group Product Manager - Platform Engineering,Diligente TechnologiesCompany Name - Diligente Technologies,Remote,"Looking for Sr Product Manager with ecommerce/Retail background.Experience in order management, loyalty services is must.Contact center experience is plus but this is deal breaker. If someone has done migration, fullfilment, interacting with warehouse, etc would be great.Candidate must be technically strong and detailed orientedRetail experience requiredExperience across order management/ loyalty program/ general e-commerce flowWork supporting Client Service / Call center solutions a plus.",Posted 6 days ago
Group Product Manager - Platform Engineering,Motion RecruitmentCompany Name - Motion Recruitment,"Phoenix, AZ, USA","Job Description W2 opportunity Looking for a Product Manager to work with a leading provider of Health and Life Science data management solutions. candidate Must have 5 to 10 years of experience in Product Management in the cellular processing/manufacturing and/or EQMS space, in addition to a solid technology background. Specific experience should include product management of Manufacturing Execution Systems or similar, a strong understanding of lab or cell manufacturing processes, and familiari",Posted 60+ days ago | Updated 4 hours ago
Group Product Manager - Platform Engineering,Oscar TechnologyCompany Name - Oscar Technology,Remote,"Product Manager - 100% Remote - water transmission and utilities, new product development, product launches - travel required The Role  As the Product Manager, you will manage and prioritize the development of new products and features based on market needs and user feedback. You will be responsible for Product Launches, working with stakeholders to ensure deliverables are clearly defined and on track for release. Keep on top of competitive products and market trends within the industry, service",Posted 6 days ago | Updated 3 hours ago
Group Product Manager - Platform Engineering,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Fort Lauderdale, FL, USA","RESPONSIBILITIES: A Kforce client is seeking to hire a Financial Product Manager in Fort Lauderdale, Florida (FL).  Summary: The Financial Product Manager is responsible for the operations, processes, and solutions that are the backbone of Finance across the client. You will lead a team of product managers, and agile leaders to execute on implementing strategic and tactical solutions across Finance Operations and Group Reporting.  Responsibilities include: * Drive the product and business-planni",Posted 47 days ago | Updated 2 hours ago
Group Product Manager - Platform Engineering,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Boston, MA, USA","RESPONSIBILITIES: Kforce is looking to bring on a MarTech Product Manager for our client in Boston, MA. This role will be aligned to building the foundational capabilities for the Marketing Tech/Analytics portfolio.  Summary: The MarTech Product Manager will be focused on building the foundational capabilities within this portfolio (noted solutioning and features for user journeys and personalization). They will work directly with stakeholders & engineering teams in the Digital and DTC teams: CR",Posted 5 days ago | Updated 2 hours ago
Group Product Manager - Platform Engineering,Systems Technology Group Inc. (STG)Company Name - Systems Technology Group Inc. (STG),"Remote or Dearborn, MI, USA","Position is bonus eligible Prestigious Financial Company is currently seeking a Manager of Technology Operations. Candidate is responsible for ensuring that the first-level support function is performed consistently, and that all Incident are resolved in a timely manner. This manager will oversee a team of 15+ reports, spanning three shifts 24/7. Responsibilities Manage staff and provide focus in a very dynamic fast paced environment.Manage staffing and ensure that 24/7 coverage is always presen",Posted 60+ days ago | Updated 7 days ago
Group Product Manager - Platform Engineering,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Cincinnati, OH, USA","RESPONSIBILITIES: Kforce has a client in Cincinnati, OH that is seeking a Lead Technical Product Manager to join their team on a 6-month contract to hire basis.  Summary: * Lead Technical Product Manager will translate business requirements into technical requirements and features that are shared and understood with Development, Delivery teams and other stakeholders * Responsible for building, validating, maintaining, and prioritizing the product backlog of requirements alongside the Program Lea",Posted 13 days ago | Updated 2 hours ago
Remote Sr. Technical Product Manager,LaSalle NetworkCompany Name - LaSalle Network,Remote,"LaSalle Network is partnered with a wellness and fitness services company seeking a Remote Sr. Technical Product Manager to add to their fully remote, growing team. This role will be launching a new product and features from ideation to production and is positioned to grow into their Head of Product as a foundation member. This is an opportunity to work on greenfield projects and work closely with the VP of Engineering. Remote Sr. Technical Product Manager Responsibilities: Lead the development",Posted 14 days ago | Updated 3 hours ago
Remote Sr. Technical Product Manager,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Greenwood Village, CO, USA","RESPONSIBILITIES: Kforce has a client in Greenwood Village, CO that is seeking a Product Manager/Scrum Master.  Summary: In this role, the Product Manager/Scrum Master will facilitate the end-to-end development and delivery of a large scale, customer-facing, web-based streaming application that are deployed to a variety of connected TV devices. Serving as the primary Scrum Master for the front-end team, they will run sprint ceremonies, provide agile coaching, and create development delivery plan",Posted 8 days ago | Updated 2 hours ago
Remote Sr. Technical Product Manager,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Redmond, WA, USA","RESPONSIBILITIES: Kforce has a client in Redmond, WA for a remote Technical Product Manager to own the strategy and execution of a bill of materials for a technical audience including messaging and positioning frameworks, pitch decks, demos, demo scripts and narratives, competitive battlecards, and Solution Play content. The Technical Product Manager will drive product value proposition design working closely with product development/planning, pricing, positioning, and business/revenue strategy",Posted 39 days ago | Updated 2 hours ago
Remote Sr. Technical Product Manager,"Pro Search, Inc.Company Name - Pro Search, Inc.",Remote,"Location Designation: Hybrid When you join New York Life, you're joining a company that values career development, collaboration, innovation, and inclusiveness. We want employees to feel proud about being part of a company that is committed to doing the right thing. You'll have the opportunity to grow your career while developing personally and professionally through various resources and programs. New York Life is a relationship-based company and appreciates how both virtual and in-person inter",Posted 27 days ago | Updated 26 days ago
Remote Sr. Technical Product Manager,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Atlanta, GA, USA","RESPONSIBILITIES: Kforce has a client that is seeking a Fully Remote Product Manager to own a new backlog for the My Freight Mobile team.  Summary: They are re-building an entire app with a react UI and re-writing a lot of older APIs in Java/Spring Boot on the backend (while also retiring Informix). The client is looking for a Product Manager that has worked in a fast-paced agile environment (2-week sprints), is very experience in writing user stories, and can multitask at a high level. A lot of",Posted 11 days ago | Updated 2 hours ago
Remote Sr. Technical Product Manager,aKube IncCompany Name - aKube Inc,"Orlando, FL, USA",Thanks for your interest. Please apply for further information.  Term-Full Time Location--Kansas City KS-This will be a remote role as long as the candidate can go to the Denver area (Infrequently). $-85-140k/year Vertical--Services.  Open to mid to senior level resources.  Please note that this role is open to mainly remote candidates provided that they lives relatively close to Denver CO to include neighboring states.  Customer needs team members that excel when working directly with clients t,Posted 19 days ago
Remote Sr. Technical Product Manager,Aurum Data SolutionsCompany Name - Aurum Data Solutions,Remote,"Senior Technical Product Manager (Google Cloud) Remote Job (1 week -onsite in a month) Location: Birmingham, Alabama Duration: Long term Contract Responsibilities:  Work cross-functionally to guide google services products from conception to launch Break down complex problems into steps that drive product development to help design and develop technologies  Responsible for guiding products throughout the execution cycle, focusing specifically on analyzing, positioning, packaging, promoting, and",Posted 14 days ago | Updated 13 days ago
Remote Sr. Technical Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"Remote or Boston, MA, USA","This DNA synthesis company is looking for a Senior Product Manager to join their antibody discovery team. This team is responsible for driving products used to discover and develop new antibodies used to fight diseases and evolve our methods of care. You will collaborate with product development, the commercial team, marketing, and more to deliver new products to market and improve existing offerings. This is a full-time, remote opportunity that will be performed on PST hours.  Required Skills &",Posted 60+ days ago | Updated 4 hours ago
Remote Sr. Technical Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"New York, NY, USA","Our client, a global broadcast media and entertainment company, is actively looking for a Product Manager to join their Direct-to-Consumer Commerce team in New York City! This role is onsite 3 days a week so local candidates are required. This is an initial 6 month initial contract with the opportunity for extension This Product Manager will conceive, define, design, develop, test, and launch experiences that are contextually relevant, exceedingly useful, and curiously entertaining. The idea can",Posted 60+ days ago | Updated 4 hours ago
Remote Sr. Technical Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"Remote or Los Angeles, CA, USA","A leading video data platform that connects and activates video data is seeking a Product Manager. They collect data from any source to power better consumer experiences and business outcomes, helping media, data, advertising, and marketing companies maximize the value of their investment in video. In this role, you will be responsible for building tools that give the team greater visibility into their data platform and help them onboard new clients more quickly and efficiently. Required Skills",Posted 26 days ago | Updated 4 hours ago
Remote Sr. Technical Product Manager,Zillion TechnologiesCompany Name - Zillion Technologies,Remote,"THIS IS A DIRECT CLIENT REQUIREMENT ! Those authorized to work without sponsorship are encouraged to apply please. Reach Saakshi Sahni at - CALL- 703- NOW - 955- PLEASE- 1070 Data Governance Deletion Product Manager $$ BEST RATES AVAIALBLE $$ Long term ongoing project with NO end date Direct BANKING Client 100% REMOTE ROLE Job Description:  Full Remote  The Deletion Product Manager will work to understand business needs and, in partnership with the Project Manager, Engineering teams, and Busines",Posted 7 days ago | Updated moments ago
Remote Sr. Technical Product Manager,Kforce Technology StaffingCompany Name - Kforce Technology Staffing,"Remote or Round Rock, TX, USA","RESPONSIBILITIES: Kforce is seeking a full-time IT Product Manager to remotely support our enterprise technology client based in Austin, TX.  About the Role: * Drive innovation in product development at the company; We need forward-thinking people on our IT Product Management team * As part of this team, we devise product and solution strategies and product roadmaps, and look to the market for opportunities to make sure our offerings maximize profitability and remain competitive * Join us as a P",Posted 13 days ago | Updated 2 hours ago
Remote Sr. Technical Product Manager,Accion LabsCompany Name - Accion Labs,Remote,"We are looking forSr. Product Manager for our direct client requirement Remote location with 12 Months+ of Contract. Theres a JD below, but basically, were seekingSr. Product Manager with Experience in product Management, E-commerce and/or Supply Chain, Order Management Systems and GLOBAL STAKEHOLDER MANAGEMENT. MUST HAVE AND BE ABLE TO CLEARLY EXPLAIN EXPERIENCE WITH GLOBAL STAKEHOLDER MANAGEMENT, OMS, E-COMMERCE AND SUPPLY CHAIN  Role: Sr. Product Manager Location: Remote  Duration: 12months o",Posted 18 days ago
Remote Sr. Technical Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"Wilmington, MA, USA","Job Description This company is an American multinational semiconductor company specializing in data conversion, signal processing, and power management technology, headquartered in Wilmington, Massachusetts. They recently branched out into the medical devices industry. They are building a wearable device product for heart monitoring that helps patients with heart diseases. This device Connects to a platform that can predict an event like a heart attack, so the patient knows when to get care. Th",Posted 60+ days ago | Updated 4 hours ago
Remote Sr. Technical Product Manager,Ensemble Health PartnersCompany Name - Ensemble Health Partners,Remote,"Thank you for considering a career at Ensemble Health Partners! Ensemble Health Partners is a leading provider of technology-enabled revenue cycle management solutions for health systems, including hospitals and affiliated physician groups. They offer end-to-end revenue cycle solutions as well as a comprehensive suite of point solutions to clients across the country. Ensemble keeps communities healthy by keeping hospitals healthy. We recognize that healthcare requires a human touch, and we belie",Posted 31 days ago | Updated 5 hours ago
